0, 0, 0
100.0, 0.0, 0
156.5685424949238, 56.568542494923804, 0
156.5685424949238, 120.5685424949238, 0
156.5685424949238, 184.5685424949238, 0
220.5685424949238, 56.568542494923804, 0
284.5685424949238, 56.568542494923804, 0
213.1370849898476, 113.13708498984761, 0
213.1370849898476, 177.1370849898476, 0
213.1370849898476, 241.1370849898476, 0
277.1370849898476, 113.13708498984761, 0
341.1370849898476, 113.13708498984761, 0
156.5685424949238, -56.568542494923804, 0
220.5685424949238, -56.568542494923804, 0
284.5685424949238, -56.568542494923804, 0
156.5685424949238, -120.5685424949238, 0
156.5685424949238, -184.5685424949238, 0
213.1370849898476, -113.13708498984761, 0
277.1370849898476, -113.13708498984761, 0
341.1370849898476, -113.13708498984761, 0
213.1370849898476, -177.1370849898476, 0
213.1370849898476, -241.1370849898476, 0
200.0, 0.0, 0
256.5685424949238, 56.568542494923804, 0
256.5685424949238, 120.5685424949238, 0
256.5685424949238, 184.5685424949238, 0
320.5685424949238, 56.568542494923804, 0
384.5685424949238, 56.568542494923804, 0
313.1370849898476, 113.13708498984761, 0
313.1370849898476, 177.1370849898476, 0
313.1370849898476, 241.1370849898476, 0
377.1370849898476, 113.13708498984761, 0
441.1370849898476, 113.13708498984761, 0
256.5685424949238, -56.568542494923804, 0
320.5685424949238, -56.568542494923804, 0
384.5685424949238, -56.568542494923804, 0
256.5685424949238, -120.5685424949238, 0
256.5685424949238, -184.5685424949238, 0
313.1370849898476, -113.13708498984761, 0
377.1370849898476, -113.13708498984761, 0
441.1370849898476, -113.13708498984761, 0
313.1370849898476, -177.1370849898476, 0
313.1370849898476, -241.1370849898476, 0
6.123233995736766e-15, 100.0, 0
-56.56854249492379, 156.5685424949238, 0
-120.56854249492379, 156.5685424949238, 0
-184.5685424949238, 156.5685424949238, 0
-56.56854249492378, 220.5685424949238, 0
-56.568542494923776, 284.5685424949238, 0
-113.13708498984758, 213.1370849898476, 0
-177.13708498984758, 213.1370849898476, 0
-241.13708498984758, 213.1370849898476, 0
-113.13708498984758, 277.1370849898476, 0
-113.13708498984758, 341.1370849898476, 0
56.56854249492381, 156.5685424949238, 0
56.56854249492382, 220.5685424949238, 0
56.568542494923825, 284.5685424949238, 0
120.5685424949238, 156.5685424949238, 0
184.5685424949238, 156.5685424949238, 0
113.13708498984761, 213.1370849898476, 0
113.13708498984761, 277.1370849898476, 0
113.13708498984761, 341.1370849898476, 0
177.1370849898476, 213.1370849898476, 0
241.1370849898476, 213.1370849898476, 0
1.2246467991473532e-14, 200.0, 0
-56.56854249492378, 256.5685424949238, 0
-120.56854249492378, 256.5685424949238, 0
-184.56854249492378, 256.5685424949238, 0
-56.568542494923776, 320.5685424949238, 0
-56.56854249492377, 384.5685424949238, 0
-113.13708498984758, 313.1370849898476, 0
-177.13708498984758, 313.1370849898476, 0
-241.13708498984758, 313.1370849898476, 0
-113.13708498984758, 377.1370849898476, 0
-113.13708498984758, 441.1370849898476, 0
56.56854249492382, 256.5685424949238, 0
56.568542494923825, 320.5685424949238, 0
56.56854249492383, 384.5685424949238, 0
120.56854249492382, 256.5685424949238, 0
184.5685424949238, 256.5685424949238, 0
113.13708498984762, 313.1370849898476, 0
113.13708498984762, 377.1370849898476, 0
113.13708498984762, 441.1370849898476, 0
177.1370849898476, 313.1370849898476, 0
241.1370849898476, 313.1370849898476, 0
-100.0, 1.2246467991473532e-14, 0
-156.5685424949238, -56.56854249492378, 0
-156.5685424949238, -120.56854249492378, 0
-156.5685424949238, -184.56854249492378, 0
-220.5685424949238, -56.568542494923776, 0
-284.5685424949238, -56.56854249492377, 0
-213.1370849898476, -113.13708498984758, 0
-213.1370849898476, -177.13708498984758, 0
-213.1370849898476, -241.13708498984758, 0
-277.1370849898476, -113.13708498984757, 0
-341.1370849898476, -113.13708498984755, 0
-156.5685424949238, 56.56854249492382, 0
-220.5685424949238, 56.568542494923825, 0
-284.5685424949238, 56.56854249492383, 0
-156.5685424949238, 120.56854249492382, 0
-156.5685424949238, 184.5685424949238, 0
-213.1370849898476, 113.13708498984762, 0
-277.1370849898476, 113.13708498984764, 0
-341.1370849898476, 113.13708498984765, 0
-213.1370849898476, 177.1370849898476, 0
-213.1370849898476, 241.1370849898476, 0
-200.0, 2.4492935982947064e-14, 0
-256.5685424949238, -56.568542494923776, 0
-256.5685424949238, -120.56854249492378, 0
-256.5685424949238, -184.56854249492378, 0
-320.5685424949238, -56.56854249492377, 0
-384.5685424949238, -56.56854249492376, 0
-313.1370849898476, -113.13708498984758, 0
-313.1370849898476, -177.13708498984758, 0
-313.1370849898476, -241.13708498984758, 0
-377.1370849898476, -113.13708498984757, 0
-441.1370849898476, -113.13708498984755, 0
-256.5685424949238, 56.568542494923825, 0
-320.5685424949238, 56.56854249492383, 0
-384.5685424949238, 56.56854249492384, 0
-256.5685424949238, 120.56854249492383, 0
-256.5685424949238, 184.56854249492383, 0
-313.1370849898476, 113.13708498984764, 0
-377.1370849898476, 113.13708498984765, 0
-441.1370849898476, 113.13708498984766, 0
-313.1370849898476, 177.13708498984764, 0
-313.1370849898476, 241.13708498984764, 0
6.123233995736766e-15, -100.0, 0
56.56854249492381, -156.5685424949238, 0
120.5685424949238, -156.5685424949238, 0
184.5685424949238, -156.5685424949238, 0
56.56854249492382, -220.5685424949238, 0
56.568542494923825, -284.5685424949238, 0
113.13708498984761, -213.1370849898476, 0
177.1370849898476, -213.1370849898476, 0
241.1370849898476, -213.1370849898476, 0
113.13708498984761, -277.1370849898476, 0
113.13708498984761, -341.1370849898476, 0
-56.56854249492379, -156.5685424949238, 0
-56.56854249492378, -220.5685424949238, 0
-56.568542494923776, -284.5685424949238, 0
-120.56854249492379, -156.5685424949238, 0
-184.5685424949238, -156.5685424949238, 0
-113.13708498984758, -213.1370849898476, 0
-113.13708498984758, -277.1370849898476, 0
-113.13708498984758, -341.1370849898476, 0
-177.13708498984758, -213.1370849898476, 0
-241.13708498984758, -213.1370849898476, 0
1.2246467991473532e-14, -200.0, 0
56.56854249492382, -256.5685424949238, 0
120.56854249492382, -256.5685424949238, 0
184.5685424949238, -256.5685424949238, 0
56.568542494923825, -320.5685424949238, 0
56.56854249492383, -384.5685424949238, 0
113.13708498984762, -313.1370849898476, 0
177.1370849898476, -313.1370849898476, 0
241.1370849898476, -313.1370849898476, 0
113.13708498984762, -377.1370849898476, 0
113.13708498984762, -441.1370849898476, 0
-56.56854249492378, -256.5685424949238, 0
-56.568542494923776, -320.5685424949238, 0
-56.56854249492377, -384.5685424949238, 0
-120.56854249492378, -256.5685424949238, 0
-184.56854249492378, -256.5685424949238, 0
-113.13708498984758, -313.1370849898476, 0
-113.13708498984758, -377.1370849898476, 0
-113.13708498984758, -441.1370849898476, 0
-177.13708498984758, -313.1370849898476, 0
-241.13708498984758, -313.1370849898476, 0
0, 1
1, 2
2, 3
3, 4
2, 5
5, 6
2, 7
7, 8
8, 9
7, 10
10, 11
1, 12
12, 13
13, 14
12, 15
15, 16
12, 17
17, 18
18, 19
17, 20
20, 21
1, 22
22, 23
23, 24
24, 25
23, 26
26, 27
23, 28
28, 29
29, 30
28, 31
31, 32
22, 33
33, 34
34, 35
33, 36
36, 37
33, 38
38, 39
39, 40
38, 41
41, 42
0, 43
43, 44
44, 45
45, 46
44, 47
47, 48
44, 49
49, 50
50, 51
49, 52
52, 53
43, 54
54, 55
55, 56
54, 57
57, 58
54, 59
59, 60
60, 61
59, 62
62, 63
43, 64
64, 65
65, 66
66, 67
65, 68
68, 69
65, 70
70, 71
71, 72
70, 73
73, 74
64, 75
75, 76
76, 77
75, 78
78, 79
75, 80
80, 81
81, 82
80, 83
83, 84
0, 85
85, 86
86, 87
87, 88
86, 89
89, 90
86, 91
91, 92
92, 93
91, 94
94, 95
85, 96
96, 97
97, 98
96, 99
99, 100
96, 101
101, 102
102, 103
101, 104
104, 105
85, 106
106, 107
107, 108
108, 109
107, 110
110, 111
107, 112
112, 113
113, 114
112, 115
115, 116
106, 117
117, 118
118, 119
117, 120
120, 121
117, 122
122, 123
123, 124
122, 125
125, 126
0, 127
127, 128
128, 129
129, 130
128, 131
131, 132
128, 133
133, 134
134, 135
133, 136
136, 137
127, 138
138, 139
139, 140
138, 141
141, 142
138, 143
143, 144
144, 145
143, 146
146, 147
127, 148
148, 149
149, 150
150, 151
149, 152
152, 153
149, 154
154, 155
155, 156
154, 157
157, 158
148, 159
159, 160
160, 161
159, 162
162, 163
159, 164
164, 165
165, 166
164, 167
167, 168
